scenario,scale,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,FasterRCNN,YOLOv8m,architecture_gap
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,slotted,,0.6605405405405406,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,torx,,0.6685774946921444,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,all,0.5609816503432551,0.7084923158382953,0.14751066549504022
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,hex,,0.7943346508563899,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,hex_socket,,0.8152329749103943,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,phillips,,0.658029689608637,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,pozidriv,,0.5350378787878788,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,slotted,,0.6891891891891891,
IS,small,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,torx,,0.7591295116772824,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,all,0.0571586587599077,0.08033176548868763,0.02317310672877993
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,phillips,0.11431731751981546,0.1606635309773753,0.046346213457559834
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,all,0.032809236207642166,0.059690081744179564,0.0268808455365374
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,phillips,0.0656184724152844,0.11938016348835918,0.05376169107307478
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,all,0.03701918072947117,0.07010901417237807,0.0330898334429069
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,phillips,0.0740383614589424,0.1402180283447562,0.0661796668858138
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,all,0.020062893081760968,0.026855345911949633,0.006792452830188665
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,phillips,,0.053710691823899336,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,all,0.0614465408805031,0.07006289308176096,0.008616352201257858
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,phillips,,0.14012578616352198,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,all,0.0643396226415094,0.07509433962264146,0.010754716981132062
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,phillips,,0.15018867924528298,
IS,small,hybrid_50_50,50,50,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,all,0.44255957157311165,0.6899658595911098,0.24740628801799813
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex,0.8497260134358027,0.8759135119289779,0.026187498493175254
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,hex_socket,0.3953774433154929,0.9305693261394409,0.5351918828239479
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,phillips,0.4309394539791162,0.44190860721135344,0.010969153232237239
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,pozidriv,0.09626400484918222,0.39075882921131716,0.2944948243621349
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,slotted,0.7255603162929088,0.7541604169376631,0.028600100644754267
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,torx,0.15749019756616703,0.7464844661179065,0.5889942685517395
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,all,0.2614268135930115,0.5310947149253811,0.26966790133236956
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,hex,0.4672332877423286,0.6872833509464836,0.22005006320415504
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.24757373481224274,0.7480371172874491,0.5004633824752064
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,phillips,0.23077593090187332,0.30507444968678593,0.07429851878491261
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.0587546437897854,0.3062751981594302,0.24752055436964482
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,slotted,0.4660264138828336,0.5803347373288901,0.11430832344605646
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,torx,0.09819687042900534,0.559563436143247,0.46136656571424167
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,all,0.2915022506364506,0.6484327738375564,0.3569305232011058
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,hex,0.47051468510005173,0.8596572349334318,0.3891425498333801
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,hex_socket,0.3089225322523108,0.8933727735100195,0.5844502412577087
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,phillips,0.20049220966170025,0.35945357061655253,0.15896136095485228
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,pozidriv,0.06948057959700506,0.3788121704873868,0.30933159089038176
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,slotted,0.5808784952520233,0.7157370966633961,0.13485860141137285
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,torx,0.11872500195561193,0.6835637968145517,0.5648387948589397
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,all,0.08000557807277824,0.10116980492642373,0.021164226853645496
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,hex,,0.1047430830039525,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,hex_socket,,0.11272401433691753,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,phillips,,0.08636977058029684,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,pozidriv,,0.08068181818181813,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,slotted,,0.1232432432432432,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,torx,,0.0992569002123142,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,all,0.4285335263239636,0.5683234293044869,0.1397899029805233
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,hex,,0.6392621870882741,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,hex_socket,,0.7000000000000001,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,phillips,,0.43778677462887994,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,pozidriv,,0.440719696969697,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,slotted,,0.6427027027027027,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,torx,,0.5494692144373673,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,all,0.46526725961396315,0.633760716468082,0.16849345685411882
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,hex,,0.7301712779973649,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,hex_socket,,0.7928315412186381,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,phillips,,0.5148448043184884,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,pozidriv,,0.4791666666666667,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,slotted,,0.667927927927928,
IS,small,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,torx,,0.6176220806794056,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50,all,0.05292521087542413,0.0808464048727212,0.027921193997297068
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50,phillips,0.1058504217508483,0.16169280974544242,0.05584238799459412
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50_95,all,0.03303793300409553,0.06088939277060637,0.027851459766510843
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50_95,phillips,0.0660758660081911,0.12177878554121284,0.05570291953302174
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_75,all,0.04044352421016944,0.07154303328098127,0.031099509070811833
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_75,phillips,0.08088704842033896,0.14308606656196263,0.062199018141623666
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_1,all,0.022578616352201198,0.0267295597484276,0.004150943396226403
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_1,phillips,,0.0534591194968553,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_10,all,0.06503144654088046,0.07144654088050313,0.006415094339622673
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_10,phillips,,0.14289308176100626,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_100,all,0.0684276729559748,0.07635220125786156,0.007924528301886766
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_100,phillips,,0.15270440251572323,
IS,small,hybrid_70_30,70,30,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,all,0.29527145714023345,0.5507959322713084,0.25552447513107496
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,hex,0.5883813955946868,0.8192456582657242,0.23086426267103732
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,hex_socket,0.18105886021079887,0.8086154015536596,0.6275565413428608
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,phillips,0.3606881182630728,0.28393745614209437,-0.07675066212097842
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,pozidriv,0.04609442560686917,0.24631629029466842,0.20022186468779926
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,slotted,0.5206517051147909,0.648067035599654,0.1274153304848631
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,torx,0.07475423805118186,0.49859375177204973,0.42383951372086787
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,all,0.16122710353239142,0.4147397575770048,0.25351265404461343
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,hex,0.29662502457069123,0.5968921039230309,0.3002670793523397
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.10759398600662717,0.6306083761805447,0.5230143901739175
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,phillips,0.1815359116196843,0.19106992389657337,0.009534012276889076
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.02493989866525233,0.19161231952620938,0.16667242086095704
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,slotted,0.3125617444564899,0.4956883390955542,0.18312659463906433
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,torx,0.04410605587560377,0.3825674828401158,0.33846142696451204
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,all,0.15221885075441208,0.5103904365577577,0.3581715858033456
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,hex,0.24149144512051426,0.7361391066348718,0.4946476615143576
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,hex_socket,0.12747401914874326,0.764337144362765,0.6368631252140218
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,phillips,0.12977918817496606,0.23199764496216227,0.10221845678719621
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,pozidriv,0.0285165474149903,0.2357903325556153,0.207273785140625
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,slotted,0.3404021422209116,0.6164801440321256,0.276078001811214
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,torx,0.04564976244634691,0.47759824679900675,0.43194848435265987
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,all,0.07180778861277516,0.09961623034454394,0.027808441731768774
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,hex,,0.0949934123847167,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,hex_socket,,0.10609318996415766,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,phillips,,0.0887989203778677,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,pozidriv,,0.09242424242424237,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,slotted,,0.1232432432432432,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,torx,,0.09214437367303607,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,all,0.3388301026410643,0.50286249476541,0.16403239212434573
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,hex,,0.5845849802371541,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,hex_socket,,0.617741935483871,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,phillips,,0.3781376518218624,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,pozidriv,,0.3573863636363636,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,slotted,,0.6111711711711711,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,torx,,0.46815286624203817,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,all,0.36538331499556104,0.5465074705983786,0.18112415560281753
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,hex,,0.6538866930171278,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,hex_socket,,0.6971326164874552,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,phillips,,0.43157894736842106,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,pozidriv,,0.36477272727272725,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,slotted,,0.6354954954954956,
IS,small,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,torx,,0.49617834394904453,
IS,small,real_only,100,0,real_internal,IS_real,AP_50,all,0.06863484326305029,0.08347369558284723,0.014838852319796939
IS,small,real_only,100,0,real_internal,IS_real,AP_50,phillips,0.13726968652610066,0.1669473911656945,0.02967770463959382
IS,small,real_only,100,0,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,real_only,100,0,real_internal,IS_real,AP_50_95,all,0.04392949542625643,0.06419318025837002,0.02026368483211359
IS,small,real_only,100,0,real_internal,IS_real,AP_50_95,phillips,0.0878589908525129,0.1283863605167401,0.040527369664227195
IS,small,real_only,100,0,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,real_only,100,0,real_internal,IS_real,AP_75,all,0.0589500875720824,0.07627375481224836,0.017323667240165964
IS,small,real_only,100,0,real_internal,IS_real,AP_75,phillips,0.11790017514416486,0.15254750962449679,0.03464733448033193
IS,small,real_only,100,0,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,real_only,100,0,real_internal,IS_real,AR_1,all,0.023270440251572266,0.026415094339622597,0.003144654088050331
IS,small,real_only,100,0,real_internal,IS_real,AR_1,phillips,,0.05283018867924524,
IS,small,real_only,100,0,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,real_only,100,0,real_internal,IS_real,AR_10,all,0.0684905660377358,0.07509433962264146,0.006603773584905659
IS,small,real_only,100,0,real_internal,IS_real,AR_10,phillips,,0.150188679245283,
IS,small,real_only,100,0,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,real_only,100,0,real_internal,IS_real,AR_100,all,0.070440251572327,0.07924528301886792,0.00880503144654092
IS,small,real_only,100,0,real_internal,IS_real,AR_100,phillips,,0.15849056603773584,
IS,small,real_only,100,0,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50,all,0.021114284003832168,0.028489346139996565,0.007375062136164397
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50,phillips,0.0422285680076644,0.05697869227999327,0.014750124272328871
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50,slotted,0.0,0.0,0.0
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50_95,all,0.006399850551601734,0.010175456179588066,0.003775605627986332
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50_95,phillips,0.0127997011032035,0.020350912359176198,0.007551211255972698
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_50_95,slotted,0.0,0.0,0.0
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_75,all,0.0025079641116707665,0.0023474006948428334,-0.00016056341682793313
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_75,phillips,0.005015928223341567,0.0046948013896857335,-0.0003211268336558333
IS,small,synthetic_only,0,100,real_internal,IS_real,AP_75,slotted,0.0,0.0,0.0
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_1,all,0.012452830188679168,0.010188679245282967,-0.002264150943396201
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_1,phillips,,0.020377358490566,
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_1,slotted,,0.0,
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_10,all,0.030628930817610003,0.0255345911949685,-0.005094339622641504
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_10,phillips,,0.05106918238993704,
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_10,slotted,,0.0,
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_100,all,0.031069182389937066,0.0262893081761006,-0.004779874213836466
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_100,phillips,,0.0525786163522012,
IS,small,synthetic_only,0,100,real_internal,IS_real,AR_100,slotted,,0.0,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,all,0.7966814614745945,0.9543637103337349,0.1576822488591404
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,hex,0.9761886344408248,0.9941299724897145,0.017941338048889643
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,hex_socket,0.9638891350235373,0.9999823511762941,0.036093216152756735
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,phillips,0.6176308869563567,0.8077540105026534,0.19012312354629668
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,pozidriv,0.41284810767151986,0.951406641381776,0.5385585337102561
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,slotted,0.9527730634623617,0.9962242853376643,0.04345122187530259
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,torx,0.8567589412929673,0.9766850011143074,0.11992605982134019
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,all,0.5212043179015907,0.7919178341423739,0.2707135162407832
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,hex,0.556351100649993,0.8404322739235672,0.2840811732735742
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,hex_socket,0.6752572592063911,0.8477290179479299,0.17247175874153875
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,phillips,0.37820756530482785,0.6250126110341098,0.2468050457292819
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,pozidriv,0.27862252958591244,0.8147335789831196,0.5361110493972072
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,slotted,0.6509238215501799,0.8095208329504477,0.15859701140026783
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,torx,0.5878636311122404,0.8140786900150698,0.22621505890282945
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,all,0.6573240474707629,0.9317070295907398,0.2743829821199769
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,hex,0.5900409120584943,0.9902671859959149,0.4002262739374206
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,hex_socket,0.8934205993416966,0.989687047246099,0.09626644790440242
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,phillips,0.46514396239526795,0.769028111906556,0.303884149511288
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,pozidriv,0.3730511379655712,0.9478745226057992,0.574823384640228
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,slotted,0.8444799358347196,0.9440762852094665,0.09959634937474693
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,torx,0.7778077372288283,0.9493090245806032,0.17150128735177483
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,all,0.09033444053239927,0.11319525755615854,0.022860817023759278
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,hex,,0.1071146245059288,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,hex_socket,,0.11469534050179207,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,phillips,,0.10121457489878538,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,pozidriv,,0.1079545454545454,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,slotted,,0.13513513513513514,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,torx,,0.1130573248407643,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,all,0.6001852624026931,0.7227989911632139,0.12261372876052079
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,hex,,0.7538866930171277,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,hex_socket,,0.7598566308243728,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,phillips,,0.5843454790823212,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,pozidriv,,0.7348484848484849,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,slotted,,0.7646846846846848,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,torx,,0.739171974522293,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,all,0.6971233716686084,0.8282747647507532,0.13115139308214485
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,hex,,0.8782608695652173,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,hex_socket,,0.8770609318996416,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,phillips,,0.6653171390013495,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,pozidriv,,0.8670454545454546,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,slotted,,0.8398198198198198,
IS,small,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,torx,,0.8421443736730362,
