scenario,scale,architecture,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,mean,std,min,max,n
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50,all,0.5951366798916754,0.0006677787470342456,0.5944041236520493,0.5957114033804205,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_50_95,all,0.3955913769822903,0.00032559013846426035,0.3952972986206869,0.395941264323529,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AP_75,all,0.4065732330597353,0.00031454596056404134,0.4063846474732426,0.4069363487849137,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_1,all,0.04826096335520467,8.508512378480037e-05,0.048209365124828,0.048359168929055,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_10,all,0.28012982084792104,0.00024022266186762576,0.2798751270194939,0.2803523266692091,3
ADD,large,YOLOv8m,synthetic_only,0,100,synthetic_internal,SYNTHIA,AR_100,all,0.4231578898593888,9.962845995533039e-05,0.4230439144096275,0.4232284063562708,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50,all,0.04737854202874623,0.006550320486826496,0.0425149288301211,0.05482688612625,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,all,0.025766709611513432,0.003649543737924682,0.0235205096597731,0.0299777067404032,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AP_75,all,0.02496058398469737,0.004662892482683931,0.019603610717487,0.0281077862739675,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_1,all,0.0192452830188679,0.0018867924528301987,0.0173584905660377,0.0211320754716981,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_10,all,0.0574842767295597,0.0008508018401552792,0.0566037735849056,0.0583018867924528,3
IS,small,FasterRCNN,hybrid_30_70,30,70,real_internal,IS_real,AR_100,all,0.058930817610062865,0.0011373044855362087,0.0577358490566037,0.06,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,all,0.5514806913694152,0.048504919672256085,0.4987569744659927,0.5942097270159831,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,all,0.32970476792304654,0.030292963073522007,0.2950535740811201,0.351169771295507,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,all,0.37099198309143083,0.03546873354462549,0.331493539713425,0.4001186131268529,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,all,0.0828673612775817,0.0022463264851124883,0.0815295764766048,0.0854607618093661,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,all,0.5124241470487031,0.039307658298727836,0.4673234386165537,0.5393945210744882,3
IS,small,FasterRCNN,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,all,0.5609816503432551,0.04680847608648928,0.5074820557764366,0.5943931643295101,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50,all,0.0571586587599077,0.0026687680837842766,0.0543435142900027,0.0596518387947576,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,all,0.032809236207642166,0.001828476308695414,0.0314753870274376,0.0348935387941911,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AP_75,all,0.03701918072947117,0.0037778632321738732,0.0334379664381532,0.0409669686164581,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AR_1,all,0.020062893081760968,0.0011055594862419491,0.0192452830188679,0.0213207547169811,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AR_10,all,0.0614465408805031,0.00288829245363646,0.0592452830188679,0.0647169811320754,3
IS,small,FasterRCNN,hybrid_50_50,50,50,real_internal,IS_real,AR_100,all,0.0643396226415094,0.0023566030182635735,0.0624528301886792,0.0669811320754717,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,all,0.44255957157311165,0.041637471240124686,0.4113493008067221,0.4898367492063524,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,all,0.2614268135930115,0.03580041952568975,0.2378536639759204,0.3026225706591967,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,all,0.2915022506364506,0.06847483872627211,0.2461370839259837,0.3702678508112849,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,all,0.08000557807277824,0.005508250428167534,0.0763594498325382,0.0863419707230632,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,all,0.4285335263239636,0.0434651412117363,0.4018867786958378,0.4786900595353468,3
IS,small,FasterRCNN,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,all,0.46526725961396315,0.048023949056989146,0.4364773085687181,0.5207067685379728,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AP_50,all,0.05292521087542413,0.0021068615607430638,0.050542964971867,0.0545435854829931,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AP_50_95,all,0.03303793300409553,0.0017999878163148493,0.0317225027175686,0.0350892723828858,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AP_75,all,0.04044352421016944,0.003212904941309086,0.0375291864187211,0.0438888416390496,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AR_1,all,0.022578616352201198,0.0007625380913825475,0.0218867924528301,0.0233962264150943,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AR_10,all,0.06503144654088046,0.0016484707449158484,0.0632075471698113,0.0664150943396226,3
IS,small,FasterRCNN,hybrid_70_30,70,30,real_internal,IS_real,AR_100,all,0.0684276729559748,0.000968226686688089,0.0673584905660377,0.0692452830188679,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,all,0.29527145714023345,0.05190132120657113,0.244678524356383,0.3483890217713415,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,all,0.16122710353239142,0.02773165428947182,0.1321094225799698,0.1873256641783255,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,all,0.15221885075441208,0.027625894078660007,0.1203192915855844,0.1682287740931901,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,all,0.07180778861277516,0.004518553537004849,0.0667948012448075,0.0755671966207359,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,all,0.3388301026410643,0.027217109529565072,0.3092403415289369,0.3627958925925897,3
IS,small,FasterRCNN,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,all,0.36538331499556104,0.028732255558434817,0.3337588055210851,0.3898823591195227,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AP_50,all,0.06863484326305029,0.0014134537159377941,0.0677597401483407,0.0702654988858862,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AP_50_95,all,0.04392949542625643,0.0002650883016033425,0.0436285453999117,0.0441283813770284,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AP_75,all,0.0589500875720824,0.0016070392613232664,0.0571112235902039,0.0600851804763715,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AR_1,all,0.023270440251572266,0.0013907763765720878,0.0216981132075471,0.0243396226415094,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AR_10,all,0.0684905660377358,0.001473632014322033,0.0667924528301886,0.0694339622641509,3
IS,small,FasterRCNN,real_only,100,0,real_internal,IS_real,AR_100,all,0.070440251572327,0.002017486155011973,0.0681132075471698,0.0716981132075471,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AP_50,all,0.021114284003832168,0.002550420356705525,0.0182703596446601,0.0231986015830178,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AP_50_95,all,0.006399850551601734,0.001582807483965785,0.0047611085421914,0.0079200589135043,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AP_75,all,0.0025079641116707665,0.0012041187843183183,0.0016895072211473,0.0038905877929565,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AR_1,all,0.012452830188679168,0.0013072081566557414,0.0116981132075471,0.0139622641509433,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AR_10,all,0.030628930817610003,0.0038958190354588117,0.0279245283018867,0.0350943396226415,3
IS,small,FasterRCNN,synthetic_only,0,100,real_internal,IS_real,AR_100,all,0.031069182389937066,0.004156657016819664,0.0283018867924528,0.0358490566037735,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,all,0.7966814614745945,0.008322395212275964,0.7872621666126669,0.8030403285080858,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,all,0.5212043179015907,0.011315456962011644,0.508174085468129,0.5285557045928747,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,all,0.6573240474707629,0.020987023718160393,0.633237506391758,0.6716768782895579,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,all,0.09033444053239927,0.0010824244046155416,0.0891918331793519,0.0913444684039235,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,all,0.6001852624026931,0.006751135265574131,0.5924289942562679,0.6047401946028546,3
IS,small,FasterRCNN,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,all,0.6971233716686084,0.007859551137121456,0.6885926083995686,0.7040705628811424,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AP_50,all,0.07297304863809397,0.0027156700480836992,0.0700467086285804,0.0754120590097136,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AP_50_95,all,0.05312312437368467,0.0025337962886842528,0.0502578213308663,0.0550682722240192,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AP_75,all,0.0588000340942219,0.002672494045972429,0.055785653795167,0.0608793763085541,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AR_1,all,0.024528301886792402,0.0009983967211564416,0.0237735849056603,0.0256603773584905,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AR_10,all,0.06308176100628923,0.0036796484217132357,0.0588679245283018,0.0656603773584905,3
IS,small,YOLOv8m,hybrid_30_70,30,70,real_internal,IS_real,AR_100,all,0.0664779874213836,0.0033130986644190697,0.0630188679245283,0.0696226415094339,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50,all,0.7753885420842739,0.004915107894112653,0.7705926928451053,0.7804148042330091,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_50_95,all,0.6128891514492131,0.00941067766220358,0.6022103405829998,0.6199701374646159,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AP_75,all,0.7376782849230105,0.009515557176942245,0.7280647636198205,0.7470927548213453,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_1,all,0.105615938655369,0.0022130119428091038,0.1031969690182957,0.1075387686079073,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_10,all,0.6271266503736966,0.0070097182590778025,0.6191679136939492,0.6323827461388578,3
IS,small,YOLOv8m,hybrid_30_70,30,70,synthetic_internal,IS_synth,AR_100,all,0.7084923158382953,0.005285000813176861,0.7023910219767369,0.7116520201230786,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AP_50,all,0.08033176548868763,0.0019378391033590084,0.07903779815342,0.0825597161996062,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AP_50_95,all,0.059690081744179564,0.001967100522082626,0.0574941568516403,0.0612909555779943,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AP_75,all,0.07010901417237807,0.0035348311932484728,0.0660346766072331,0.0723579885703125,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AR_1,all,0.026855345911949633,0.00028821230785888203,0.0266037735849056,0.0271698113207547,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AR_10,all,0.07006289308176096,0.001152849231435428,0.0690566037735849,0.0713207547169811,3
IS,small,YOLOv8m,hybrid_50_50,50,50,real_internal,IS_real,AR_100,all,0.07509433962264146,0.000998396721156467,0.0743396226415094,0.0762264150943396,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50,all,0.6899658595911098,0.01585143614544479,0.6786101733546451,0.7080756905008153,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_50_95,all,0.5310947149253811,0.012932829375862242,0.5163171920509253,0.5403480645038261,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AP_75,all,0.6484327738375564,0.01100713432615883,0.6361721453100427,0.6574639064611633,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_1,all,0.10116980492642373,0.000871934318747146,0.1006003014320747,0.1021735968558219,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_10,all,0.5683234293044869,0.008003557454829485,0.5590906444183056,0.5732915238472082,3
IS,small,YOLOv8m,hybrid_50_50,50,50,synthetic_internal,IS_synth,AR_100,all,0.633760716468082,0.010093483366675305,0.6222579792084344,0.6411380257871646,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AP_50,all,0.0808464048727212,0.0036045500008201,0.0767966429558016,0.0837033627630887,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AP_50_95,all,0.06088939277060637,0.0023991369165050703,0.0581198199007319,0.062328562410478,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AP_75,all,0.07154303328098127,0.0019178803615774668,0.0694457790997513,0.0732076220228454,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AR_1,all,0.0267295597484276,0.0009496647088390938,0.0258490566037735,0.0277358490566037,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AR_10,all,0.07144654088050313,0.00039276716971060384,0.0711320754716981,0.0718867924528302,3
IS,small,YOLOv8m,hybrid_70_30,70,30,real_internal,IS_real,AR_100,all,0.07635220125786156,0.001648470744915861,0.0745283018867924,0.0777358490566037,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50,all,0.5507959322713084,0.015513246699881567,0.5365187573761168,0.5673037529282159,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_50_95,all,0.4147397575770048,0.01656258971813624,0.403340211800807,0.4337382952665275,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AP_75,all,0.5103904365577577,0.02112296626488934,0.4961896855203931,0.5346644461213574,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_1,all,0.09961623034454394,0.0025079645149999287,0.0981109337672904,0.1025114116362725,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_10,all,0.50286249476541,0.014293324907361656,0.491839721657585,0.5190121608638476,3
IS,small,YOLOv8m,hybrid_70_30,70,30,synthetic_internal,IS_synth,AR_100,all,0.5465074705983786,0.01787300308539032,0.5339736214583408,0.566973733483666,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AP_50,all,0.08347369558284723,0.0025233081657720356,0.080562211522218,0.0850270568888112,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AP_50_95,all,0.06419318025837002,0.002353235530664686,0.0617251154312774,0.0664116970393564,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AP_75,all,0.07627375481224836,0.0022298368574584122,0.0743052839362454,0.0786953538850431,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AR_1,all,0.026415094339622597,0.0001886792452829994,0.0262264150943396,0.0266037735849056,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AR_10,all,0.07509433962264146,0.0011783015091318086,0.0737735849056603,0.0760377358490566,3
IS,small,YOLOv8m,real_only,100,0,real_internal,IS_real,AR_100,all,0.07924528301886792,0.0006536040783278728,0.0788679245283019,0.08,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AP_50,all,0.028489346139996565,0.006935574821959039,0.0224908426044649,0.0360837763168835,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AP_50_95,all,0.010175456179588066,0.0021139358358377705,0.0077655378211224,0.0117164880402259,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AP_75,all,0.0023474006948428334,0.003106089847622389,0.0003743867593503,0.0059277862544409,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AR_1,all,0.010188679245282967,0.0027794188420106384,0.0077358490566037,0.0132075471698113,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AR_10,all,0.0255345911949685,0.0016046982166255527,0.0243396226415094,0.0273584905660377,3
IS,small,YOLOv8m,synthetic_only,0,100,real_internal,IS_real,AR_100,all,0.0262893081761006,0.001137304485536156,0.0250943396226415,0.0273584905660377,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50,all,0.9543637103337349,0.006601749485764942,0.9481780146371216,0.9613147926013677,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AP_50_95,all,0.7919178341423739,0.010304196867531945,0.7801419472458715,0.799279832859413,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AP_75,all,0.9317070295907398,0.0032390289616540096,0.9280196807797116,0.9340928319090108,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AR_1,all,0.11319525755615854,0.0012274658158236234,0.1118068205354897,0.1141361627275485,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AR_10,all,0.7227989911632139,0.006293836440839367,0.7156000651237754,0.7272609940678415,3
IS,small,YOLOv8m,synthetic_only,0,100,synthetic_internal,IS_synth,AR_100,all,0.8282747647507532,0.0058793473534357495,0.8222196455171974,0.8339609656752143,3
