scenario,scale,architecture,regime,real_pct,synthetic_pct,eval_domain,eval_dataset,metric,class,seed,selected_seed,value,source_file
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_10,cyclist,2,True,0.0654578979717271,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,hybrid_50_50,50,50,external,KITTI,AR_100,cyclist,2,True,0.0674861708666256,ADD/One-Stage/External/project/metrics_kitti/mixed/MIX_50_50_yolov8m_seed2_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,all,3,True,0.1651853088093681,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,all,3,True,0.3493306327417292,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,all,3,True,0.1406230693423357,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,all,3,True,0.0965778075051397,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,all,3,True,0.229113379220831,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,all,3,True,0.2557835600526629,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,car,3,True,0.2782619333631684,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,car,3,True,0.5234258383401458,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,car,3,True,0.2724745642610142,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,car,3,True,0.1223986049727909,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,car,3,True,0.3337722858603169,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,car,3,True,0.3695589429061062,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,pedestrian,3,True,0.2106603627737044,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,pedestrian,3,True,0.4868850465860663,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,pedestrian,3,True,0.1493514080013683,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,pedestrian,3,True,0.1468677001486515,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,pedestrian,3,True,0.3085156084094287,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,pedestrian,3,True,0.3495434274792949,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50_95,cyclist,3,True,0.0066336302912313,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_50,cyclist,3,True,0.0376810132989755,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AP_75,cyclist,3,True,4.323576462449738e-05,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_1,cyclist,3,True,0.0204671173939766,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_10,cyclist,3,True,0.0450522433927473,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,external,KITTI,AR_100,cyclist,3,True,0.0482483097725875,ADD/One-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_yolov8m_seed3_kitti_eval/internal/metrics.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50_95,all,3,True,0.201694829111606,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50,all,3,True,0.4248183454900828,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_75,all,3,True,0.1693368251118387,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AR_1,all,3,True,0.110277945718646,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AR_10,all,3,True,0.2788189577178228,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AR_100,all,3,True,0.2998258934326746,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50_95,car,3,True,0.4174692589563798,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50,car,3,True,0.7530582075649026,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_75,car,3,True,0.4292227108032286,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50_95,pedestrian,3,True,0.1846678672356894,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50,pedestrian,3,True,0.5030519451080855,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_75,pedestrian,3,True,0.0787653059573427,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50_95,cyclist,3,True,0.0029473611427488,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_50,cyclist,3,True,0.0183448837972604,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,real_only,100,0,external,KITTI,AP_75,cyclist,3,True,2.24585749446749e-05,ADD/Two-Stage/External/project/metrics_kitti/real/E6_frcnn_real_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50_95,all,3,True,0.2094588492370751,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50,all,3,True,0.4265598851175493,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_75,all,3,True,0.1894495203787599,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AR_1,all,3,True,0.1129368195766635,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AR_10,all,3,True,0.2910469336250493,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AR_100,all,3,True,0.3125766559802088,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50_95,car,3,True,0.4449075931074016,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50,car,3,True,0.7709348960534781,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_75,car,3,True,0.4761464047311292,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50_95,pedestrian,3,True,0.1754212928005839,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50,pedestrian,3,True,0.4591018420267964,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_75,pedestrian,3,True,0.0920684903995747,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50_95,cyclist,3,True,0.0080476618032397,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_50,cyclist,3,True,0.0496429172723734,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_30_70,30,70,external,KITTI,AP_75,cyclist,3,True,0.0001336660055757,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_30_70_frcnn_seed3_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50_95,all,1,True,0.2101761692955567,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50,all,1,True,0.4266940964664919,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_75,all,1,True,0.1896641771576859,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AR_1,all,1,True,0.1117932859341822,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AR_10,all,1,True,0.2899905465608286,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AR_100,all,1,True,0.3128447853589697,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50_95,car,1,True,0.4500548951031801,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50,car,1,True,0.7769903432025985,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_75,car,1,True,0.4827260025483664,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50_95,pedestrian,1,True,0.1721068281799262,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50,pedestrian,1,True,0.4513669037345887,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_75,pedestrian,1,True,0.0862157833090193,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50_95,cyclist,1,True,0.008366784603564,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_50,cyclist,1,True,0.0517250424622883,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_50_50,50,50,external,KITTI,AP_75,cyclist,1,True,5.0745615672144535e-05,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_50_50_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50_95,all,1,True,0.2017928883139945,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50,all,1,True,0.4174816423791005,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_75,all,1,True,0.1794808442024834,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AR_1,all,1,True,0.1092035580923697,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AR_10,all,1,True,0.2850412304647292,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AR_100,all,1,True,0.3092144980486908,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50_95,car,1,True,0.4389925286226124,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50,car,1,True,0.7733173472803195,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_75,car,1,True,0.46147544245706,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50_95,pedestrian,1,True,0.1584725829740088,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50,pedestrian,1,True,0.4301942625552116,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_75,pedestrian,1,True,0.0767769592816487,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50_95,cyclist,1,True,0.0079135533453623,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_50,cyclist,1,True,0.0489333173017706,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,hybrid_70_30,70,30,external,KITTI,AP_75,cyclist,1,True,0.0001901308687414,ADD/Two-Stage/External/project/metrics_kitti/mixed/MIX_70_30_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50_95,all,1,True,0.1812153899409242,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50,all,1,True,0.3933700562901001,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_75,all,1,True,0.1506975760947415,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AR_1,all,1,True,0.0988792506753482,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AR_10,all,1,True,0.2532293719328574,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AR_100,all,1,True,0.2754531056816688,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50_95,car,1,True,0.3797421167470114,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50,car,1,True,0.7117378070007516,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_75,car,1,True,0.3794388317548016,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50_95,pedestrian,1,True,0.1580718704649458,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50,pedestrian,1,True,0.4316939483584365,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_75,pedestrian,1,True,0.0725885251093506,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50_95,cyclist,1,True,0.0058321826108153,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_50,cyclist,1,True,0.0366784135111119,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
ADD,large,FasterRCNN,synthetic_only,0,100,external,KITTI,AP_75,cyclist,1,True,6.537142007225383e-05,ADD/Two-Stage/External/project/metrics_kitti/synthetic/SYNTHIA_frcnn_seed1_kitti_eval.json
